,estacion,sentido,hora,categoria,valorTabulado,fecha
8216,ANDES,BOG-CHI,11,VII,1447100,2021-08-28
8217,ANDES,BOG-CHI,12,VII,1347300,2021-08-28
8218,ANDES,BOG-CHI,13,VII,1497000,2021-08-28
8219,ANDES,BOG-CHI,14,VII,1147700,2021-08-28
8220,ANDES,BOG-CHI,15,VII,2145700,2021-08-28
8221,ANDES,BOG-CHI,16,VII,2045900,2021-08-28
8222,ANDES,BOG-CHI,17,VII,1696600,2021-08-28
8223,ANDES,BOG-CHI,18,VII,948100,2021-08-28
8224,ANDES,BOG-CHI,19,VII,1247500,2021-08-28
8225,ANDES,BOG-CHI,20,VII,449100,2021-08-28
8226,ANDES,BOG-CHI,21,VII,449100,2021-08-28
8227,ANDES,BOG-CHI,22,VII,1097800,2021-08-28
8228,ANDES,BOG-CHI,23,VII,1097800,2021-08-28
8229,FUSCA,BOG-CHI,0,I,127400,2021-08-28
8230,FUSCA,BOG-CHI,1,I,72800,2021-08-28
8231,FUSCA,BOG-CHI,2,I,81900,2021-08-28
8232,FUSCA,BOG-CHI,3,I,127400,2021-08-28
8233,FUSCA,BOG-CHI,4,I,91000,2021-08-28
8234,FUSCA,BOG-CHI,5,I,464100,2021-08-28
8235,FUSCA,BOG-CHI,6,I,2129400,2021-08-28
8236,FUSCA,BOG-CHI,7,I,4277000,2021-08-28
8237,FUSCA,BOG-CHI,8,I,2766400,2021-08-28
8238,FUSCA,BOG-CHI,9,I,4022200,2021-08-28
8239,FUSCA,BOG-CHI,10,I,4076800,2021-08-28
8240,FUSCA,BOG-CHI,11,I,4923100,2021-08-28
8241,FUSCA,BOG-CHI,12,I,4422600,2021-08-28
8242,FUSCA,BOG-CHI,13,I,4486300,2021-08-28
8243,FUSCA,BOG-CHI,14,I,4085900,2021-08-28
8244,FUSCA,BOG-CHI,15,I,4340700,2021-08-28
8245,FUSCA,BOG-CHI,16,I,3731000,2021-08-28
8246,FUSCA,BOG-CHI,17,I,2866500,2021-08-28
8247,FUSCA,BOG-CHI,18,I,1638000,2021-08-28
8248,FUSCA,BOG-CHI,19,I,1528800,2021-08-28
8249,FUSCA,BOG-CHI,20,I,873600,2021-08-28
8250,FUSCA,BOG-CHI,21,I,500500,2021-08-28
8251,FUSCA,BOG-CHI,22,I,354900,2021-08-28
8252,FUSCA,BOG-CHI,23,I,254800,2021-08-28
8253,FUSCA,BOG-CHI,5,II,47400,2021-08-28
8254,FUSCA,BOG-CHI,6,II,31600,2021-08-28
8255,FUSCA,BOG-CHI,7,II,15800,2021-08-28
8256,FUSCA,BOG-CHI,8,II,63200,2021-08-28
8257,FUSCA,BOG-CHI,9,II,15800,2021-08-28
8258,FUSCA,BOG-CHI,11,II,15800,2021-08-28
8259,FUSCA,BOG-CHI,12,II,31600,2021-08-28
8260,FUSCA,BOG-CHI,13,II,47400,2021-08-28
8261,FUSCA,BOG-CHI,14,II,47400,2021-08-28
8262,FUSCA,BOG-CHI,16,II,15800,2021-08-28
8263,FUSCA,BOG-CHI,18,II,15800,2021-08-28
8264,FUSCA,BOG-CHI,19,II,15800,2021-08-28
8265,FUSCA,BOG-CHI,21,II,31600,2021-08-28
8266,FUSCA,BOG-CHI,3,III,10200,2021-08-28
8267,FUSCA,BOG-CHI,4,III,20400,2021-08-28
8268,FUSCA,BOG-CHI,5,III,10200,2021-08-28
8269,FUSCA,BOG-CHI,6,III,40800,2021-08-28
8270,FUSCA,BOG-CHI,7,III,91800,2021-08-28
8271,FUSCA,BOG-CHI,8,III,91800,2021-08-28
8272,FUSCA,BOG-CHI,9,III,112200,2021-08-28
8273,FUSCA,BOG-CHI,10,III,20400,2021-08-28
8274,FUSCA,BOG-CHI,11,III,102000,2021-08-28
8275,FUSCA,BOG-CHI,12,III,20400,2021-08-28
8276,FUSCA,BOG-CHI,13,III,30600,2021-08-28
8277,FUSCA,BOG-CHI,14,III,20400,2021-08-28
8278,FUSCA,BOG-CHI,15,III,40800,2021-08-28
8279,FUSCA,BOG-CHI,16,III,30600,2021-08-28
8280,FUSCA,BOG-CHI,17,III,30600,2021-08-28
8281,FUSCA,BOG-CHI,18,III,40800,2021-08-28
8282,FUSCA,BOG-CHI,19,III,20400,2021-08-28
8283,FUSCA,BOG-CHI,21,III,20400,2021-08-28
8284,FUSCA,BOG-CHI,3,IV,23000,2021-08-28
8285,FUSCA,BOG-CHI,5,IV,92000,2021-08-28
8286,FUSCA,BOG-CHI,6,IV,23000,2021-08-28
8287,FUSCA,BOG-CHI,7,IV,138000,2021-08-28
8288,FUSCA,BOG-CHI,9,IV,69000,2021-08-28
8289,FUSCA,BOG-CHI,11,IV,46000,2021-08-28
8290,FUSCA,BOG-CHI,12,IV,46000,2021-08-28
8291,FUSCA,BOG-CHI,13,IV,46000,2021-08-28
8292,FUSCA,BOG-CHI,15,IV,69000,2021-08-28
8293,FUSCA,BOG-CHI,16,IV,46000,2021-08-28
8294,FUSCA,BOG-CHI,17,IV,23000,2021-08-28
8295,FUSCA,BOG-CHI,18,IV,23000,2021-08-28
8296,FUSCA,BOG-CHI,19,IV,23000,2021-08-28
8297,FUSCA,BOG-CHI,20,IV,23000,2021-08-28
8298,FUSCA,BOG-CHI,5,V,105000,2021-08-28
8299,FUSCA,BOG-CHI,6,V,105000,2021-08-28
8300,FUSCA,BOG-CHI,7,V,70000,2021-08-28
8301,FUSCA,BOG-CHI,8,V,35000,2021-08-28
8302,FUSCA,BOG-CHI,12,V,35000,2021-08-28
8303,FUSCA,BOG-CHI,17,V,35000,2021-08-28
8304,FUSCA,BOG-CHI,8,VII,49900,2021-08-28
8305,UNISABANA,BOG-CHI,2,V,35000,2021-08-28
8306,UNISABANA,BOG-CHI,3,V,35000,2021-08-28
8307,UNISABANA,BOG-CHI,4,V,140000,2021-08-28
8308,UNISABANA,BOG-CHI,5,V,105000,2021-08-28
8309,UNISABANA,BOG-CHI,6,V,210000,2021-08-28
8310,UNISABANA,BOG-CHI,7,V,70000,2021-08-28
8311,UNISABANA,BOG-CHI,8,V,140000,2021-08-28
8312,UNISABANA,BOG-CHI,9,V,140000,2021-08-28
8313,UNISABANA,BOG-CHI,10,V,140000,2021-08-28
8314,UNISABANA,BOG-CHI,11,V,140000,2021-08-28
8315,UNISABANA,BOG-CHI,12,V,140000,2021-08-28
8316,UNISABANA,BOG-CHI,13,V,105000,2021-08-28
8317,UNISABANA,BOG-CHI,14,V,280000,2021-08-28
8318,UNISABANA,BOG-CHI,16,V,105000,2021-08-28
8319,UNISABANA,BOG-CHI,17,V,70000,2021-08-28
8320,UNISABANA,BOG-CHI,18,V,70000,2021-08-28
8321,UNISABANA,BOG-CHI,19,V,35000,2021-08-28
8322,UNISABANA,BOG-CHI,21,V,35000,2021-08-28
8323,UNISABANA,BOG-CHI,3,VI,180000,2021-08-28
8324,UNISABANA,BOG-CHI,4,VI,45000,2021-08-28
8325,UNISABANA,BOG-CHI,5,VI,90000,2021-08-28
8326,UNISABANA,BOG-CHI,6,VI,90000,2021-08-28
8327,UNISABANA,BOG-CHI,7,VI,45000,2021-08-28
8328,UNISABANA,BOG-CHI,8,VI,45000,2021-08-28
8329,UNISABANA,BOG-CHI,9,VI,270000,2021-08-28
8330,UNISABANA,BOG-CHI,10,VI,270000,2021-08-28
8331,UNISABANA,BOG-CHI,11,VI,135000,2021-08-28
8332,UNISABANA,BOG-CHI,12,VI,90000,2021-08-28
8333,UNISABANA,BOG-CHI,13,VI,360000,2021-08-28
8334,UNISABANA,BOG-CHI,14,VI,180000,2021-08-28
8335,UNISABANA,BOG-CHI,15,VI,225000,2021-08-28
8336,UNISABANA,BOG-CHI,16,VI,180000,2021-08-28
8337,UNISABANA,BOG-CHI,17,VI,180000,2021-08-28
8338,UNISABANA,BOG-CHI,18,VI,90000,2021-08-28
8339,UNISABANA,BOG-CHI,19,VI,180000,2021-08-28
8340,UNISABANA,BOG-CHI,20,VI,135000,2021-08-28
8341,UNISABANA,BOG-CHI,21,VI,45000,2021-08-28
8342,UNISABANA,BOG-CHI,0,VII,99800,2021-08-28
8343,UNISABANA,BOG-CHI,1,VII,199600,2021-08-28
8344,UNISABANA,BOG-CHI,2,VII,199600,2021-08-28
8345,UNISABANA,BOG-CHI,3,VII,49900,2021-08-28
8346,UNISABANA,BOG-CHI,4,VII,299400,2021-08-28
8347,UNISABANA,BOG-CHI,5,VII,149700,2021-08-28
8348,UNISABANA,BOG-CHI,6,VII,149700,2021-08-28
8349,UNISABANA,BOG-CHI,7,VII,299400,2021-08-28
8350,UNISABANA,BOG-CHI,8,VII,399200,2021-08-28
8351,UNISABANA,BOG-CHI,9,VII,249500,2021-08-28
8352,UNISABANA,BOG-CHI,10,VII,149700,2021-08-28
8353,UNISABANA,BOG-CHI,11,VII,249500,2021-08-28
8354,UNISABANA,BOG-CHI,12,VII,149700,2021-08-28
8355,UNISABANA,BOG-CHI,13,VII,199600,2021-08-28
8356,UNISABANA,BOG-CHI,14,VII,199600,2021-08-28
8357,UNISABANA,BOG-CHI,15,VII,199600,2021-08-28
8358,UNISABANA,BOG-CHI,16,VII,199600,2021-08-28
8359,UNISABANA,BOG-CHI,17,VII,99800,2021-08-28
8360,UNISABANA,BOG-CHI,18,VII,349300,2021-08-28
8361,UNISABANA,BOG-CHI,20,VII,299400,2021-08-28
8362,UNISABANA,BOG-CHI,21,VII,199600,2021-08-28
8363,UNISABANA,BOG-CHI,22,VII,49900,2021-08-28
8364,UNISABANA,BOG-CHI,23,VII,149700,2021-08-28
8365,ANDES,BOG-CHI,1,I,9100,2021-08-28
8366,ANDES,BOG-CHI,17,I,60970000,2021-08-28
8367,ANDES,BOG-CHI,21,I,16380000,2021-08-28
8368,ANDES,BOG-CHI,22,I,72800,2021-08-28
8369,ANDES,BOG-CHI,0,I,3403400,2021-08-29
8370,ANDES,BOG-CHI,1,I,2493400,2021-08-29
8371,ANDES,BOG-CHI,2,I,2311400,2021-08-29
8372,ANDES,BOG-CHI,3,I,2475200,2021-08-29
8373,ANDES,BOG-CHI,4,I,2366000,2021-08-29
8374,ANDES,BOG-CHI,5,I,7880600,2021-08-29
8375,ANDES,BOG-CHI,6,I,14177800,2021-08-29
8376,ANDES,BOG-CHI,7,I,10783500,2021-08-29
8377,ANDES,BOG-CHI,8,I,13040300,2021-08-29
8378,ANDES,BOG-CHI,9,I,16316300,2021-08-29
8379,ANDES,BOG-CHI,10,I,17617600,2021-08-29
8380,ANDES,BOG-CHI,11,I,19737900,2021-08-29
8381,ANDES,BOG-CHI,12,I,16016000,2021-08-29
8382,ANDES,BOG-CHI,13,I,17617600,2021-08-29
8383,ANDES,BOG-CHI,14,I,16571100,2021-08-29
8384,ANDES,BOG-CHI,15,I,13431600,2021-08-29
8385,ANDES,BOG-CHI,16,I,13468000,2021-08-29
8386,ANDES,BOG-CHI,17,I,14742000,2021-08-29
8387,ANDES,BOG-CHI,18,I,13386100,2021-08-29
8388,ANDES,BOG-CHI,19,I,11393200,2021-08-29
8389,ANDES,BOG-CHI,20,I,9473100,2021-08-29
8390,ANDES,BOG-CHI,21,I,6797700,2021-08-29
8391,ANDES,BOG-CHI,22,I,4286100,2021-08-29
8392,ANDES,BOG-CHI,23,I,2411500,2021-08-29
8393,ANDES,BOG-CHI,0,II,173800,2021-08-29
8394,ANDES,BOG-CHI,1,II,79000,2021-08-29
8395,ANDES,BOG-CHI,2,II,79000,2021-08-29
8396,ANDES,BOG-CHI,3,II,142200,2021-08-29
8397,ANDES,BOG-CHI,4,II,268600,2021-08-29
8398,ANDES,BOG-CHI,5,II,916400,2021-08-29
8399,ANDES,BOG-CHI,6,II,1516800,2021-08-29
8400,ANDES,BOG-CHI,7,II,1738000,2021-08-29
8401,ANDES,BOG-CHI,8,II,1422000,2021-08-29
8402,ANDES,BOG-CHI,9,II,1343000,2021-08-29
8403,ANDES,BOG-CHI,10,II,1453600,2021-08-29
8404,ANDES,BOG-CHI,11,II,1485200,2021-08-29
8405,ANDES,BOG-CHI,12,II,1390400,2021-08-29
8406,ANDES,BOG-CHI,13,II,1627400,2021-08-29
8407,ANDES,BOG-CHI,14,II,1659000,2021-08-29
8408,ANDES,BOG-CHI,15,II,1627400,2021-08-29
8409,ANDES,BOG-CHI,16,II,1422000,2021-08-29
8410,ANDES,BOG-CHI,17,II,1185000,2021-08-29
8411,ANDES,BOG-CHI,18,II,1437800,2021-08-29
8412,ANDES,BOG-CHI,19,II,1343000,2021-08-29
8413,ANDES,BOG-CHI,20,II,1295600,2021-08-29
8414,ANDES,BOG-CHI,21,II,948000,2021-08-29
8415,ANDES,BOG-CHI,22,II,474000,2021-08-29
8416,ANDES,BOG-CHI,23,II,205400,2021-08-29
8417,ANDES,BOG-CHI,0,III,183600,2021-08-29
8418,ANDES,BOG-CHI,1,III,153000,2021-08-29
8419,ANDES,BOG-CHI,2,III,163200,2021-08-29
8420,ANDES,BOG-CHI,3,III,102000,2021-08-29
8421,ANDES,BOG-CHI,4,III,183600,2021-08-29
8422,ANDES,BOG-CHI,5,III,397800,2021-08-29
8423,ANDES,BOG-CHI,6,III,265200,2021-08-29
8424,ANDES,BOG-CHI,7,III,255000,2021-08-29
8425,ANDES,BOG-CHI,8,III,244800,2021-08-29
8426,ANDES,BOG-CHI,9,III,265200,2021-08-29
8427,ANDES,BOG-CHI,10,III,306000,2021-08-29
8428,ANDES,BOG-CHI,11,III,214200,2021-08-29
8429,ANDES,BOG-CHI,12,III,285600,2021-08-29
8430,ANDES,BOG-CHI,13,III,214200,2021-08-29
8431,ANDES,BOG-CHI,14,III,346800,2021-08-29
8432,ANDES,BOG-CHI,15,III,183600,2021-08-29
8433,ANDES,BOG-CHI,16,III,142800,2021-08-29
8434,ANDES,BOG-CHI,17,III,204000,2021-08-29
8435,ANDES,BOG-CHI,18,III,81600,2021-08-29
8436,ANDES,BOG-CHI,19,III,153000,2021-08-29
8437,ANDES,BOG-CHI,20,III,214200,2021-08-29
8438,ANDES,BOG-CHI,21,III,204000,2021-08-29
8439,ANDES,BOG-CHI,22,III,102000,2021-08-29
8440,ANDES,BOG-CHI,23,III,183600,2021-08-29
8441,ANDES,BOG-CHI,0,IV,115000,2021-08-29
8442,ANDES,BOG-CHI,1,IV,115000,2021-08-29
8443,ANDES,BOG-CHI,2,IV,23000,2021-08-29
8444,ANDES,BOG-CHI,3,IV,69000,2021-08-29
8445,ANDES,BOG-CHI,4,IV,299000,2021-08-29
8446,ANDES,BOG-CHI,5,IV,184000,2021-08-29
8447,ANDES,BOG-CHI,6,IV,138000,2021-08-29
8448,ANDES,BOG-CHI,7,IV,276000,2021-08-29
8449,ANDES,BOG-CHI,8,IV,368000,2021-08-29
8450,ANDES,BOG-CHI,9,IV,276000,2021-08-29
8451,ANDES,BOG-CHI,10,IV,322000,2021-08-29
8452,ANDES,BOG-CHI,11,IV,253000,2021-08-29
8453,ANDES,BOG-CHI,12,IV,276000,2021-08-29
8454,ANDES,BOG-CHI,13,IV,230000,2021-08-29
8455,ANDES,BOG-CHI,14,IV,506000,2021-08-29
8456,ANDES,BOG-CHI,15,IV,253000,2021-08-29
8457,ANDES,BOG-CHI,16,IV,115000,2021-08-29
8458,ANDES,BOG-CHI,17,IV,230000,2021-08-29
8459,ANDES,BOG-CHI,18,IV,46000,2021-08-29
8460,ANDES,BOG-CHI,19,IV,138000,2021-08-29
8461,ANDES,BOG-CHI,20,IV,207000,2021-08-29
8462,ANDES,BOG-CHI,21,IV,69000,2021-08-29
8463,ANDES,BOG-CHI,22,IV,23000,2021-08-29
8464,ANDES,BOG-CHI,23,IV,253000,2021-08-29
8465,ANDES,BOG-CHI,0,V,140000,2021-08-29
8466,ANDES,BOG-CHI,1,V,105000,2021-08-29
8467,ANDES,BOG-CHI,2,V,35000,2021-08-29
8468,ANDES,BOG-CHI,3,V,105000,2021-08-29
8469,ANDES,BOG-CHI,4,V,105000,2021-08-29
8470,ANDES,BOG-CHI,5,V,35000,2021-08-29
8471,ANDES,BOG-CHI,6,V,210000,2021-08-29
8472,ANDES,BOG-CHI,7,V,385000,2021-08-29
8473,ANDES,BOG-CHI,8,V,280000,2021-08-29
8474,ANDES,BOG-CHI,9,V,175000,2021-08-29
8475,ANDES,BOG-CHI,10,V,35000,2021-08-29
8476,ANDES,BOG-CHI,11,V,175000,2021-08-29
8477,ANDES,BOG-CHI,12,V,210000,2021-08-29
8478,ANDES,BOG-CHI,13,V,35000,2021-08-29
8479,ANDES,BOG-CHI,14,V,210000,2021-08-29
8480,ANDES,BOG-CHI,15,V,175000,2021-08-29
8481,ANDES,BOG-CHI,16,V,70000,2021-08-29
8482,ANDES,BOG-CHI,17,V,35000,2021-08-29
8483,ANDES,BOG-CHI,18,V,35000,2021-08-29
8484,ANDES,BOG-CHI,20,V,70000,2021-08-29
8485,ANDES,BOG-CHI,21,V,210000,2021-08-29
8486,ANDES,BOG-CHI,23,V,175000,2021-08-29
8487,ANDES,BOG-CHI,0,VI,270000,2021-08-29
8488,ANDES,BOG-CHI,1,VI,405000,2021-08-29
8489,ANDES,BOG-CHI,2,VI,135000,2021-08-29
8490,ANDES,BOG-CHI,3,VI,90000,2021-08-29
8491,ANDES,BOG-CHI,4,VI,270000,2021-08-29
8492,ANDES,BOG-CHI,5,VI,180000,2021-08-29
8493,ANDES,BOG-CHI,6,VI,270000,2021-08-29
8494,ANDES,BOG-CHI,7,VI,225000,2021-08-29
8495,ANDES,BOG-CHI,8,VI,585000,2021-08-29
8496,ANDES,BOG-CHI,9,VI,270000,2021-08-29
8497,ANDES,BOG-CHI,10,VI,360000,2021-08-29
8498,ANDES,BOG-CHI,11,VI,135000,2021-08-29
8499,ANDES,BOG-CHI,12,VI,225000,2021-08-29
8500,ANDES,BOG-CHI,13,VI,450000,2021-08-29
8501,ANDES,BOG-CHI,14,VI,360000,2021-08-29
8502,ANDES,BOG-CHI,15,VI,360000,2021-08-29
8503,ANDES,BOG-CHI,16,VI,135000,2021-08-29
8504,ANDES,BOG-CHI,18,VI,45000,2021-08-29
8505,ANDES,BOG-CHI,19,VI,45000,2021-08-29
8506,ANDES,BOG-CHI,20,VI,90000,2021-08-29
8507,ANDES,BOG-CHI,21,VI,90000,2021-08-29
8508,ANDES,BOG-CHI,22,VI,135000,2021-08-29
8509,ANDES,BOG-CHI,23,VI,135000,2021-08-29
8510,ANDES,BOG-CHI,0,VII,1097800,2021-08-29
8511,ANDES,BOG-CHI,1,VII,1147700,2021-08-29
8512,ANDES,BOG-CHI,2,VII,648700,2021-08-29
8513,ANDES,BOG-CHI,3,VII,548900,2021-08-29
8514,ANDES,BOG-CHI,4,VII,1297400,2021-08-29
8515,ANDES,BOG-CHI,5,VII,648700,2021-08-29
8516,ANDES,BOG-CHI,6,VII,698600,2021-08-29
8517,ANDES,BOG-CHI,7,VII,948100,2021-08-29
8518,ANDES,BOG-CHI,8,VII,598800,2021-08-29
8519,ANDES,BOG-CHI,9,VII,698600,2021-08-29
8520,ANDES,BOG-CHI,10,VII,598800,2021-08-29
8521,ANDES,BOG-CHI,11,VII,399200,2021-08-29
8522,ANDES,BOG-CHI,12,VII,798400,2021-08-29
8523,ANDES,BOG-CHI,13,VII,998000,2021-08-29
8524,ANDES,BOG-CHI,14,VII,1297400,2021-08-29
8525,ANDES,BOG-CHI,15,VII,798400,2021-08-29
8526,ANDES,BOG-CHI,16,VII,249500,2021-08-29
8527,ANDES,BOG-CHI,17,VII,99800,2021-08-29
8528,ANDES,BOG-CHI,18,VII,99800,2021-08-29
8529,ANDES,BOG-CHI,19,VII,349300,2021-08-29
8530,ANDES,BOG-CHI,20,VII,449100,2021-08-29
8531,ANDES,BOG-CHI,21,VII,399200,2021-08-29
8532,ANDES,BOG-CHI,22,VII,249500,2021-08-29
8533,ANDES,BOG-CHI,23,VII,449100,2021-08-29
8534,FUSCA,BOG-CHI,0,I,136500,2021-08-29
8535,FUSCA,BOG-CHI,1,I,145600,2021-08-29
8536,FUSCA,BOG-CHI,2,I,127400,2021-08-29
8537,FUSCA,BOG-CHI,3,I,236600,2021-08-29
8538,FUSCA,BOG-CHI,4,I,45500,2021-08-29
8539,FUSCA,BOG-CHI,5,I,209300,2021-08-29
8540,FUSCA,BOG-CHI,6,I,655200,2021-08-29
8541,FUSCA,BOG-CHI,7,I,1173900,2021-08-29
8542,FUSCA,BOG-CHI,8,I,1210300,2021-08-29
8543,FUSCA,BOG-CHI,9,I,2247700,2021-08-29
8544,FUSCA,BOG-CHI,10,I,2720900,2021-08-29
8545,FUSCA,BOG-CHI,11,I,3985800,2021-08-29
8546,FUSCA,BOG-CHI,12,I,4213300,2021-08-29
8547,FUSCA,BOG-CHI,13,I,4022200,2021-08-29
8548,FUSCA,BOG-CHI,14,I,2939300,2021-08-29
8549,FUSCA,BOG-CHI,15,I,1647100,2021-08-29
8550,FUSCA,BOG-CHI,16,I,591500,2021-08-29
8551,FUSCA,BOG-CHI,21,I,91000,2021-08-29
8552,FUSCA,BOG-CHI,22,I,72800,2021-08-29
8553,FUSCA,BOG-CHI,23,I,36400,2021-08-29
8554,FUSCA,BOG-CHI,6,II,15800,2021-08-29
8555,FUSCA,BOG-CHI,8,II,0,2021-08-29
8556,FUSCA,BOG-CHI,11,II,31600,2021-08-29
8557,FUSCA,BOG-CHI,13,II,15800,2021-08-29
8558,FUSCA,BOG-CHI,6,III,20400,2021-08-29
8559,FUSCA,BOG-CHI,8,III,30600,2021-08-29
8560,FUSCA,BOG-CHI,9,III,20400,2021-08-29
8561,FUSCA,BOG-CHI,10,III,20400,2021-08-29
8562,FUSCA,BOG-CHI,12,III,30600,2021-08-29
8563,FUSCA,BOG-CHI,13,III,40800,2021-08-29
8564,FUSCA,BOG-CHI,14,III,20400,2021-08-29
8565,FUSCA,BOG-CHI,15,III,10200,2021-08-29
8566,FUSCA,BOG-CHI,5,IV,23000,2021-08-29
8567,FUSCA,BOG-CHI,6,IV,23000,2021-08-29
8568,FUSCA,BOG-CHI,13,IV,23000,2021-08-29
8569,FUSCA,BOG-CHI,14,IV,69000,2021-08-29
8570,UNISABANA,BOG-CHI,4,V,70000,2021-08-29
8571,UNISABANA,BOG-CHI,5,V,35000,2021-08-29
8572,UNISABANA,BOG-CHI,6,V,35000,2021-08-29
8573,UNISABANA,BOG-CHI,7,V,35000,2021-08-29
8574,UNISABANA,BOG-CHI,8,V,35000,2021-08-29
8575,UNISABANA,BOG-CHI,12,V,35000,2021-08-29
8576,UNISABANA,BOG-CHI,13,V,35000,2021-08-29
8577,UNISABANA,BOG-CHI,15,V,35000,2021-08-29
8578,UNISABANA,BOG-CHI,21,V,70000,2021-08-29
8579,UNISABANA,BOG-CHI,23,V,35000,2021-08-29
8580,UNISABANA,BOG-CHI,2,VI,45000,2021-08-29
8581,UNISABANA,BOG-CHI,4,VI,135000,2021-08-29
8582,UNISABANA,BOG-CHI,5,VI,135000,2021-08-29
8583,UNISABANA,BOG-CHI,8,VI,90000,2021-08-29
8584,UNISABANA,BOG-CHI,11,VI,45000,2021-08-29
8585,UNISABANA,BOG-CHI,12,VI,45000,2021-08-29
8586,UNISABANA,BOG-CHI,13,VI,45000,2021-08-29
8587,UNISABANA,BOG-CHI,14,VI,90000,2021-08-29
8588,UNISABANA,BOG-CHI,21,VI,45000,2021-08-29
8589,UNISABANA,BOG-CHI,22,VI,45000,2021-08-29
8590,UNISABANA,BOG-CHI,0,VII,99800,2021-08-29
8591,UNISABANA,BOG-CHI,1,VII,49900,2021-08-29
8592,UNISABANA,BOG-CHI,2,VII,99800,2021-08-29
8593,UNISABANA,BOG-CHI,3,VII,99800,2021-08-29
8594,UNISABANA,BOG-CHI,4,VII,49900,2021-08-29
8595,UNISABANA,BOG-CHI,5,VII,99800,2021-08-29
8596,UNISABANA,BOG-CHI,6,VII,199600,2021-08-29
8597,UNISABANA,BOG-CHI,7,VII,149700,2021-08-29
8598,UNISABANA,BOG-CHI,8,VII,149700,2021-08-29
8599,UNISABANA,BOG-CHI,9,VII,99800,2021-08-29
8600,UNISABANA,BOG-CHI,10,VII,49900,2021-08-29
8601,UNISABANA,BOG-CHI,11,VII,99800,2021-08-29
8602,UNISABANA,BOG-CHI,12,VII,49900,2021-08-29
8603,UNISABANA,BOG-CHI,13,VII,149700,2021-08-29
8604,UNISABANA,BOG-CHI,14,VII,149700,2021-08-29
8605,UNISABANA,BOG-CHI,15,VII,299400,2021-08-29
8606,UNISABANA,BOG-CHI,16,VII,49900,2021-08-29
8607,UNISABANA,BOG-CHI,21,VII,49900,2021-08-29
8608,UNISABANA,BOG-CHI,22,VII,149700,2021-08-29
8609,UNISABANA,BOG-CHI,23,VII,49900,2021-08-29
8610,ANDES,BOG-CHI,15,I,43680000,2021-08-29
8611,ANDES,BOG-CHI,16,I,7280000,2021-08-29
8612,ANDES,BOG-CHI,20,I,9100,2021-08-29
8613,ANDES,BOG-CHI,0,I,1346800,2021-08-30
8614,ANDES,BOG-CHI,1,I,546000,2021-08-30
8615,ANDES,BOG-CHI,2,I,473200,2021-08-30
8616,ANDES,BOG-CHI,3,I,1010100,2021-08-30
8617,ANDES,BOG-CHI,4,I,2548000,2021-08-30
8618,ANDES,BOG-CHI,5,I,10310300,2021-08-30
8619,ANDES,BOG-CHI,6,I,13959400,2021-08-30
8620,ANDES,BOG-CHI,7,I,7989800,2021-08-30
8621,ANDES,BOG-CHI,8,I,12585300,2021-08-30
8622,ANDES,BOG-CHI,9,I,17180800,2021-08-30
8623,ANDES,BOG-CHI,10,I,13886600,2021-08-30
8624,ANDES,BOG-CHI,11,I,12039300,2021-08-30
8625,ANDES,BOG-CHI,12,I,12503400,2021-08-30
8626,ANDES,BOG-CHI,13,I,14241500,2021-08-30
8627,ANDES,BOG-CHI,14,I,15260700,2021-08-30
8628,ANDES,BOG-CHI,15,I,16434600,2021-08-30
8629,ANDES,BOG-CHI,16,I,14378000,2021-08-30
8630,ANDES,BOG-CHI,17,I,14323400,2021-08-30
8631,ANDES,BOG-CHI,18,I,15087800,2021-08-30
8632,ANDES,BOG-CHI,19,I,14168700,2021-08-30
8633,ANDES,BOG-CHI,20,I,12366900,2021-08-30
8634,ANDES,BOG-CHI,21,I,7189000,2021-08-30
8635,ANDES,BOG-CHI,22,I,4095000,2021-08-30
8636,ANDES,BOG-CHI,23,I,2129400,2021-08-30
8637,ANDES,BOG-CHI,0,II,126400,2021-08-30
8638,ANDES,BOG-CHI,1,II,79000,2021-08-30
8639,ANDES,BOG-CHI,2,II,63200,2021-08-30
8640,ANDES,BOG-CHI,3,II,110600,2021-08-30
8641,ANDES,BOG-CHI,4,II,410800,2021-08-30
8642,ANDES,BOG-CHI,5,II,2006600,2021-08-30
8643,ANDES,BOG-CHI,6,II,3681400,2021-08-30
8644,ANDES,BOG-CHI,7,II,2022400,2021-08-30
8645,ANDES,BOG-CHI,8,II,2291000,2021-08-30
8646,ANDES,BOG-CHI,9,II,2638600,2021-08-30
8647,ANDES,BOG-CHI,10,II,2212000,2021-08-30
8648,ANDES,BOG-CHI,11,II,1990800,2021-08-30
8649,ANDES,BOG-CHI,12,II,1801200,2021-08-30
8650,ANDES,BOG-CHI,13,II,2148800,2021-08-30
8651,ANDES,BOG-CHI,14,II,1769600,2021-08-30
8652,ANDES,BOG-CHI,15,II,3081000,2021-08-30
8653,ANDES,BOG-CHI,16,II,2464800,2021-08-30
8654,ANDES,BOG-CHI,17,II,2259400,2021-08-30
8655,ANDES,BOG-CHI,18,II,2401600,2021-08-30
8656,ANDES,BOG-CHI,19,II,1801200,2021-08-30
8657,ANDES,BOG-CHI,20,II,1216600,2021-08-30
8658,ANDES,BOG-CHI,21,II,1153400,2021-08-30
8659,ANDES,BOG-CHI,22,II,521400,2021-08-30
8660,ANDES,BOG-CHI,23,II,189600,2021-08-30
